,year,state,consumption,state_code,tax_name,tax_code,taxes_collected,include?,population
1216,2019,New Mexico,76039,32.0,Motor Fuels Sales Tax,T13,242627,no,2093395
1217,2020,New Mexico,74276,32.0,Motor Fuels Sales Tax,T13,242627,no,2093395
1218,2018,Oklahoma,135983,37.0,Motor Fuels Sales Tax,T13,473960,no,3932640
1219,2019,Oklahoma,138946,37.0,Motor Fuels Sales Tax,T13,473960,no,3932640
1220,2020,Oklahoma,137469,37.0,Motor Fuels Sales Tax,T13,473960,no,3932640
1221,2018,Texas,1128352,44.0,Motor Fuels Sales Tax,T13,3585179,no,28322717
1222,2019,Texas,1173809,44.0,Motor Fuels Sales Tax,T13,3585179,no,28322717
1223,2020,Texas,1164466,44.0,Motor Fuels Sales Tax,T13,3585179,no,28322717
1224,2018,Colorado,259864,6.0,Motor Fuels Sales Tax,T13,653790,no,5615902
1225,2019,Colorado,273403,6.0,Motor Fuels Sales Tax,T13,653790,no,5615902
1226,2020,Colorado,270883,6.0,Motor Fuels Sales Tax,T13,653790,no,5615902
1227,2018,Idaho,61376,13.0,Motor Fuels Sales Tax,T13,353548,no,1718904
1228,2019,Idaho,63986,13.0,Motor Fuels Sales Tax,T13,353548,no,1718904
1229,2020,Idaho,64781,13.0,Motor Fuels Sales Tax,T13,353548,no,1718904
1230,2018,Montana,43990,27.0,Motor Fuels Sales Tax,T13,189561,no,1053090
1231,2019,Montana,45545,27.0,Motor Fuels Sales Tax,T13,189561,no,1053090
1232,2020,Montana,45719,27.0,Motor Fuels Sales Tax,T13,189561,no,1053090
1233,2018,Utah,113864,45.0,Motor Fuels Sales Tax,T13,487731,no,3103118
1234,2019,Utah,119970,45.0,Motor Fuels Sales Tax,T13,487731,no,3103118
1235,2020,Utah,121445,45.0,Motor Fuels Sales Tax,T13,487731,no,3103118
1236,2018,Wyoming,24352,51.0,Motor Fuels Sales Tax,T13,114140,no,578934
1237,2019,Wyoming,24839,51.0,Motor Fuels Sales Tax,T13,114140,no,578934
1238,2020,Wyoming,24467,51.0,Motor Fuels Sales Tax,T13,114140,no,578934
1239,2018,Alaska,36645,2.0,Motor Fuels Sales Tax,T13,45944,no,739786
1240,2019,Alaska,37780,2.0,Motor Fuels Sales Tax,T13,45944,no,739786
1241,2020,Alaska,35636,2.0,Motor Fuels Sales Tax,T13,45944,no,739786
1242,2018,California,1835635,5.0,Motor Fuels Sales Tax,T13,4842749,no,39399349
1243,2019,California,1921463,5.0,Motor Fuels Sales Tax,T13,4842749,no,39399349
1244,2020,California,1835981,5.0,Motor Fuels Sales Tax,T13,4842749,no,39399349
1245,2018,Hawaii,64439,12.0,Motor Fuels Sales Tax,T13,87026,no,1424203
1246,2019,Hawaii,66977,12.0,Motor Fuels Sales Tax,T13,87026,no,1424203
1247,2020,Hawaii,63427,12.0,Motor Fuels Sales Tax,T13,87026,no,1424203
1248,2018,Nevada,120132,29.0,Motor Fuels Sales Tax,T13,326425,no,2972405
1249,2019,Nevada,125927,29.0,Motor Fuels Sales Tax,T13,326425,no,2972405
1250,2020,Nevada,123054,29.0,Motor Fuels Sales Tax,T13,326425,no,2972405
1251,2018,Oregon,172989,38.0,Motor Fuels Sales Tax,T13,529658,no,4146592
1252,2019,Oregon,180750,38.0,Motor Fuels Sales Tax,T13,529658,no,4146592
1253,2020,Oregon,178375,38.0,Motor Fuels Sales Tax,T13,529658,no,4146592
1254,2018,Washington,347411,48.0,Motor Fuels Sales Tax,T13,1812646,no,7425432
1255,2019,Washington,363100,48.0,Motor Fuels Sales Tax,T13,1812646,no,7425432
1256,2020,Washington,354219,48.0,Motor Fuels Sales Tax,T13,1812646,no,7425432
1257,2018,Connecticut,181568,7.0,Pari mutuels Sales Tax,T14,5792,no,3573880
1258,2019,Connecticut,185316,7.0,Pari mutuels Sales Tax,T14,5792,no,3573880
1259,2020,Connecticut,179406,7.0,Pari mutuels Sales Tax,T14,5792,no,3573880
1260,2018,Maine,60086,20.0,Pari mutuels Sales Tax,T14,1479,no,1335063
1261,2019,Maine,62130,20.0,Pari mutuels Sales Tax,T14,1479,no,1335063
1262,2020,Maine,61124,20.0,Pari mutuels Sales Tax,T14,1479,no,1335063
1263,2018,Massachusetts,364730,22.0,Pari mutuels Sales Tax,T14,902,no,6863246
1264,2019,Massachusetts,377584,22.0,Pari mutuels Sales Tax,T14,902,no,6863246
1265,2020,Massachusetts,358472,22.0,Pari mutuels Sales Tax,T14,902,no,6863246
1266,2018,New Hampshire,69527,30.0,Pari mutuels Sales Tax,T14,633,no,1349767
1267,2019,New Hampshire,72030,30.0,Pari mutuels Sales Tax,T14,633,no,1349767
1268,2020,New Hampshire,70719,30.0,Pari mutuels Sales Tax,T14,633,no,1349767
1269,2018,Rhode Island,45923,40.0,Pari mutuels Sales Tax,T14,1122,no,1056486
1270,2019,Rhode Island,47198,40.0,Pari mutuels Sales Tax,T14,1122,no,1056486
1271,2020,Rhode Island,45397,40.0,Pari mutuels Sales Tax,T14,1122,no,1056486
1272,2018,Delaware,44250,8.0,Pari mutuels Sales Tax,T14,63,no,957078
1273,2019,Delaware,45865,8.0,Pari mutuels Sales Tax,T14,63,no,957078
1274,2020,Delaware,44834,8.0,Pari mutuels Sales Tax,T14,63,no,957078
1275,2018,Maryland,273980,21.0,Pari mutuels Sales Tax,T14,1182,no,6024891
1276,2019,Maryland,280842,21.0,Pari mutuels Sales Tax,T14,1182,no,6024891
1277,2020,Maryland,268457,21.0,Pari mutuels Sales Tax,T14,1182,no,6024891
1278,2018,New York,976857,33.0,Pari mutuels Sales Tax,T14,16396,no,19590719
1279,2019,New York,1015020,33.0,Pari mutuels Sales Tax,T14,16396,no,19590719
1280,2020,New York,961707,33.0,Pari mutuels Sales Tax,T14,16396,no,19590719
1281,2018,Pennsylvania,577036,39.0,Pari mutuels Sales Tax,T14,10381,no,12790447
1282,2019,Pennsylvania,594861,39.0,Pari mutuels Sales Tax,T14,10381,no,12790447
1283,2020,Pennsylvania,570772,39.0,Pari mutuels Sales Tax,T14,10381,no,12790447
1284,2018,Illinois,559565,14.0,Pari mutuels Sales Tax,T14,6131,no,12786196
1285,2019,Illinois,574300,14.0,Pari mutuels Sales Tax,T14,6131,no,12786196
1286,2020,Illinois,553612,14.0,Pari mutuels Sales Tax,T14,6131,no,12786196
1287,2018,Indiana,253792,15.0,Pari mutuels Sales Tax,T14,1866,no,6660082
1288,2019,Indiana,260120,15.0,Pari mutuels Sales Tax,T14,1866,no,6660082
1289,2020,Indiana,257343,15.0,Pari mutuels Sales Tax,T14,1866,no,6660082
1290,2018,Michigan,411916,23.0,Pari mutuels Sales Tax,T14,3487,no,9976447
1291,2019,Michigan,423448,23.0,Pari mutuels Sales Tax,T14,3487,no,9976447
1292,2020,Michigan,411364,23.0,Pari mutuels Sales Tax,T14,3487,no,9976447
1293,2018,Ohio,463474,36.0,Pari mutuels Sales Tax,T14,5525,no,11664129
1294,2019,Ohio,475942,36.0,Pari mutuels Sales Tax,T14,5525,no,11664129
1295,2020,Ohio,466160,36.0,Pari mutuels Sales Tax,T14,5525,no,11664129
1296,2018,Wisconsin,238008,50.0,Pari mutuels Sales Tax,T14,131,no,5792051
1297,2019,Wisconsin,244555,50.0,Pari mutuels Sales Tax,T14,131,no,5792051
1298,2020,Wisconsin,238923,50.0,Pari mutuels Sales Tax,T14,131,no,5792051
1299,2018,Iowa,119390,16.0,Pari mutuels Sales Tax,T14,3484,no,3143637
1300,2019,Iowa,121840,16.0,Pari mutuels Sales Tax,T14,3484,no,3143637
1301,2020,Iowa,118905,16.0,Pari mutuels Sales Tax,T14,3484,no,3143637
1302,2018,Minnesota,255154,24.0,Pari mutuels Sales Tax,T14,863,no,5568155
1303,2019,Minnesota,262443,24.0,Pari mutuels Sales Tax,T14,863,no,5568155
1304,2020,Minnesota,251205,24.0,Pari mutuels Sales Tax,T14,863,no,5568155
1305,2018,Nebraska,78632,28.0,Pari mutuels Sales Tax,T14,154,no,1917575
1306,2019,Nebraska,80688,28.0,Pari mutuels Sales Tax,T14,154,no,1917575
1307,2020,Nebraska,79714,28.0,Pari mutuels Sales Tax,T14,154,no,1917575
1308,2018,North Dakota,34104,35.0,Pari mutuels Sales Tax,T14,1728,no,755176
1309,2019,North Dakota,34836,35.0,Pari mutuels Sales Tax,T14,1728,no,755176
1310,2020,North Dakota,33631,35.0,Pari mutuels Sales Tax,T14,1728,no,755176
1311,2018,South Dakota,36219,42.0,Pari mutuels Sales Tax,T14,319,no,873286
1312,2019,South Dakota,37599,42.0,Pari mutuels Sales Tax,T14,319,no,873286
1313,2020,South Dakota,37338,42.0,Pari mutuels Sales Tax,T14,319,no,873286
1314,2018,Alabama,170857,1.0,Pari mutuels Sales Tax,T14,1226,no,4875120
1315,2019,Alabama,177751,1.0,Pari mutuels Sales Tax,T14,1226,no,4875120
1316,2020,Alabama,176480,1.0,Pari mutuels Sales Tax,T14,1226,no,4875120
1317,2018,Arkansas,101727,4.0,Pari mutuels Sales Tax,T14,2497,no,3002997
1318,2019,Arkansas,104430,4.0,Pari mutuels Sales Tax,T14,2497,no,3002997
1319,2020,Arkansas,104489,4.0,Pari mutuels Sales Tax,T14,2497,no,3002997
1320,2018,Florida,927049,10.0,Pari mutuels Sales Tax,T14,7800,no,20976812
1321,2019,Florida,966943,10.0,Pari mutuels Sales Tax,T14,7800,no,20976812
1322,2020,Florida,947906,10.0,Pari mutuels Sales Tax,T14,7800,no,20976812
1323,2018,Kentucky,160788,18.0,Pari mutuels Sales Tax,T14,6643,no,4453874
1324,2019,Kentucky,165186,18.0,Pari mutuels Sales Tax,T14,6643,no,4453874
1325,2020,Kentucky,163750,18.0,Pari mutuels Sales Tax,T14,6643,no,4453874
1326,2018,Louisiana,171430,19.0,Pari mutuels Sales Tax,T14,4659,no,4670818
1327,2019,Louisiana,176521,19.0,Pari mutuels Sales Tax,T14,4659,no,4670818
1328,2020,Louisiana,173521,19.0,Pari mutuels Sales Tax,T14,4659,no,4670818
1329,2018,West Virginia,66584,49.0,Pari mutuels Sales Tax,T14,2611,no,1817048
1330,2019,West Virginia,68110,49.0,Pari mutuels Sales Tax,T14,2611,no,1817048
1331,2020,West Virginia,66404,49.0,Pari mutuels Sales Tax,T14,2611,no,1817048
1332,2018,Arizona,273434,3.0,Pari mutuels Sales Tax,T14,129,no,7048876
1333,2019,Arizona,287660,3.0,Pari mutuels Sales Tax,T14,129,no,7048876
1334,2020,Arizona,287090,3.0,Pari mutuels Sales Tax,T14,129,no,7048876
1335,2018,New Mexico,74540,32.0,Pari mutuels Sales Tax,T14,842,no,2093395
1336,2019,New Mexico,76039,32.0,Pari mutuels Sales Tax,T14,842,no,2093395
1337,2020,New Mexico,74276,32.0,Pari mutuels Sales Tax,T14,842,no,2093395
1338,2018,Oklahoma,135983,37.0,Pari mutuels Sales Tax,T14,1064,no,3932640
1339,2019,Oklahoma,138946,37.0,Pari mutuels Sales Tax,T14,1064,no,3932640
1340,2020,Oklahoma,137469,37.0,Pari mutuels Sales Tax,T14,1064,no,3932640
1341,2018,Texas,1128352,44.0,Pari mutuels Sales Tax,T14,6321,no,28322717
1342,2019,Texas,1173809,44.0,Pari mutuels Sales Tax,T14,6321,no,28322717
1343,2020,Texas,1164466,44.0,Pari mutuels Sales Tax,T14,6321,no,28322717
1344,2018,Colorado,259864,6.0,Pari mutuels Sales Tax,T14,625,no,5615902
1345,2019,Colorado,273403,6.0,Pari mutuels Sales Tax,T14,625,no,5615902
1346,2020,Colorado,270883,6.0,Pari mutuels Sales Tax,T14,625,no,5615902
1347,2018,Idaho,61376,13.0,Pari mutuels Sales Tax,T14,637,no,1718904
1348,2019,Idaho,63986,13.0,Pari mutuels Sales Tax,T14,637,no,1718904
1349,2020,Idaho,64781,13.0,Pari mutuels Sales Tax,T14,637,no,1718904
1350,2018,Montana,43990,27.0,Pari mutuels Sales Tax,T14,46,no,1053090
1351,2019,Montana,45545,27.0,Pari mutuels Sales Tax,T14,46,no,1053090
1352,2020,Montana,45719,27.0,Pari mutuels Sales Tax,T14,46,no,1053090
1353,2018,Wyoming,24352,51.0,Pari mutuels Sales Tax,T14,3191,no,578934
1354,2019,Wyoming,24839,51.0,Pari mutuels Sales Tax,T14,3191,no,578934
1355,2020,Wyoming,24467,51.0,Pari mutuels Sales Tax,T14,3191,no,578934
1356,2018,California,1835635,5.0,Pari mutuels Sales Tax,T14,14743,no,39399349
1357,2019,California,1921463,5.0,Pari mutuels Sales Tax,T14,14743,no,39399349
1358,2020,California,1835981,5.0,Pari mutuels Sales Tax,T14,14743,no,39399349
1359,2018,Nevada,120132,29.0,Pari mutuels Sales Tax,T14,3,no,2972405
1360,2019,Nevada,125927,29.0,Pari mutuels Sales Tax,T14,3,no,2972405
1361,2020,Nevada,123054,29.0,Pari mutuels Sales Tax,T14,3,no,2972405
1362,2018,Oregon,172989,38.0,Pari mutuels Sales Tax,T14,1928,no,4146592
1363,2019,Oregon,180750,38.0,Pari mutuels Sales Tax,T14,1928,no,4146592
1364,2020,Oregon,178375,38.0,Pari mutuels Sales Tax,T14,1928,no,4146592
1365,2018,Washington,347411,48.0,Pari mutuels Sales Tax,T14,1805,no,7425432
1366,2019,Washington,363100,48.0,Pari mutuels Sales Tax,T14,1805,no,7425432
1367,2020,Washington,354219,48.0,Pari mutuels Sales Tax,T14,1805,no,7425432
1368,2018,Connecticut,181568,7.0,Public Utilities Sales Tax,T15,283433,no,3573880
1369,2019,Connecticut,185316,7.0,Public Utilities Sales Tax,T15,283433,no,3573880
1370,2020,Connecticut,179406,7.0,Public Utilities Sales Tax,T15,283433,no,3573880
1371,2018,Maine,60086,20.0,Public Utilities Sales Tax,T15,21944,no,1335063
1372,2019,Maine,62130,20.0,Public Utilities Sales Tax,T15,21944,no,1335063
1373,2020,Maine,61124,20.0,Public Utilities Sales Tax,T15,21944,no,1335063
1374,2018,New Hampshire,69527,30.0,Public Utilities Sales Tax,T15,53427,no,1349767
1375,2019,New Hampshire,72030,30.0,Public Utilities Sales Tax,T15,53427,no,1349767
1376,2020,New Hampshire,70719,30.0,Public Utilities Sales Tax,T15,53427,no,1349767
1377,2018,Rhode Island,45923,40.0,Public Utilities Sales Tax,T15,97711,no,1056486
1378,2019,Rhode Island,47198,40.0,Public Utilities Sales Tax,T15,97711,no,1056486
1379,2020,Rhode Island,45397,40.0,Public Utilities Sales Tax,T15,97711,no,1056486
1380,2018,Vermont,30020,46.0,Public Utilities Sales Tax,T15,8589,no,624525
1381,2019,Vermont,30756,46.0,Public Utilities Sales Tax,T15,8589,no,624525
1382,2020,Vermont,29545,46.0,Public Utilities Sales Tax,T15,8589,no,624525
1383,2018,Delaware,44250,8.0,Public Utilities Sales Tax,T15,53798,no,957078
1384,2019,Delaware,45865,8.0,Public Utilities Sales Tax,T15,53798,no,957078
1385,2020,Delaware,44834,8.0,Public Utilities Sales Tax,T15,53798,no,957078
1386,2018,Maryland,273980,21.0,Public Utilities Sales Tax,T15,138251,no,6024891
1387,2019,Maryland,280842,21.0,Public Utilities Sales Tax,T15,138251,no,6024891
1388,2020,Maryland,268457,21.0,Public Utilities Sales Tax,T15,138251,no,6024891
1389,2018,New Jersey,443500,31.0,Public Utilities Sales Tax,T15,984612,no,8888543
1390,2019,New Jersey,458468,31.0,Public Utilities Sales Tax,T15,984612,no,8888543
1391,2020,New Jersey,446078,31.0,Public Utilities Sales Tax,T15,984612,no,8888543
1392,2018,New York,976857,33.0,Public Utilities Sales Tax,T15,811992,no,19590719
1393,2019,New York,1015020,33.0,Public Utilities Sales Tax,T15,811992,no,19590719
1394,2020,New York,961707,33.0,Public Utilities Sales Tax,T15,811992,no,19590719
1395,2018,Pennsylvania,577036,39.0,Public Utilities Sales Tax,T15,1235942,no,12790447
1396,2019,Pennsylvania,594861,39.0,Public Utilities Sales Tax,T15,1235942,no,12790447
1397,2020,Pennsylvania,570772,39.0,Public Utilities Sales Tax,T15,1235942,no,12790447
1398,2018,Illinois,559565,14.0,Public Utilities Sales Tax,T15,1527274,no,12786196
1399,2019,Illinois,574300,14.0,Public Utilities Sales Tax,T15,1527274,no,12786196
1400,2020,Illinois,553612,14.0,Public Utilities Sales Tax,T15,1527274,no,12786196
1401,2018,Indiana,253792,15.0,Public Utilities Sales Tax,T15,193613,no,6660082
1402,2019,Indiana,260120,15.0,Public Utilities Sales Tax,T15,193613,no,6660082
1403,2020,Indiana,257343,15.0,Public Utilities Sales Tax,T15,193613,no,6660082
1404,2018,Michigan,411916,23.0,Public Utilities Sales Tax,T15,35261,no,9976447
1405,2019,Michigan,423448,23.0,Public Utilities Sales Tax,T15,35261,no,9976447
1406,2020,Michigan,411364,23.0,Public Utilities Sales Tax,T15,35261,no,9976447
1407,2018,Ohio,463474,36.0,Public Utilities Sales Tax,T15,1147894,no,11664129
1408,2019,Ohio,475942,36.0,Public Utilities Sales Tax,T15,1147894,no,11664129
1409,2020,Ohio,466160,36.0,Public Utilities Sales Tax,T15,1147894,no,11664129
1410,2018,Wisconsin,238008,50.0,Public Utilities Sales Tax,T15,357757,no,5792051
1411,2019,Wisconsin,244555,50.0,Public Utilities Sales Tax,T15,357757,no,5792051
1412,2020,Wisconsin,238923,50.0,Public Utilities Sales Tax,T15,357757,no,5792051
1413,2018,Iowa,119390,16.0,Public Utilities Sales Tax,T15,31386,no,3143637
1414,2019,Iowa,121840,16.0,Public Utilities Sales Tax,T15,31386,no,3143637
1415,2020,Iowa,118905,16.0,Public Utilities Sales Tax,T15,31386,no,3143637
1416,2018,Kansas,111458,17.0,Public Utilities Sales Tax,T15,378,no,2910689
1417,2019,Kansas,114771,17.0,Public Utilities Sales Tax,T15,378,no,2910689
1418,2020,Kansas,113185,17.0,Public Utilities Sales Tax,T15,378,no,2910689
1419,2018,Minnesota,255154,24.0,Public Utilities Sales Tax,T15,54,no,5568155
1420,2019,Minnesota,262443,24.0,Public Utilities Sales Tax,T15,54,no,5568155
1421,2020,Minnesota,251205,24.0,Public Utilities Sales Tax,T15,54,no,5568155
1422,2018,Nebraska,78632,28.0,Public Utilities Sales Tax,T15,44297,no,1917575
1423,2019,Nebraska,80688,28.0,Public Utilities Sales Tax,T15,44297,no,1917575
1424,2020,Nebraska,79714,28.0,Public Utilities Sales Tax,T15,44297,no,1917575
1425,2018,North Dakota,34104,35.0,Public Utilities Sales Tax,T15,46595,no,755176
1426,2019,North Dakota,34836,35.0,Public Utilities Sales Tax,T15,46595,no,755176
1427,2020,North Dakota,33631,35.0,Public Utilities Sales Tax,T15,46595,no,755176
1428,2018,South Dakota,36219,42.0,Public Utilities Sales Tax,T15,3103,no,873286
1429,2019,South Dakota,37599,42.0,Public Utilities Sales Tax,T15,3103,no,873286
1430,2020,South Dakota,37338,42.0,Public Utilities Sales Tax,T15,3103,no,873286
1431,2018,Alabama,170857,1.0,Public Utilities Sales Tax,T15,688756,no,4875120
1432,2019,Alabama,177751,1.0,Public Utilities Sales Tax,T15,688756,no,4875120
1433,2020,Alabama,176480,1.0,Public Utilities Sales Tax,T15,688756,no,4875120
1434,2018,Florida,927049,10.0,Public Utilities Sales Tax,T15,1972968,no,20976812
1435,2019,Florida,966943,10.0,Public Utilities Sales Tax,T15,1972968,no,20976812
1436,2020,Florida,947906,10.0,Public Utilities Sales Tax,T15,1972968,no,20976812
1437,2018,Kentucky,160788,18.0,Public Utilities Sales Tax,T15,58298,no,4453874
1438,2019,Kentucky,165186,18.0,Public Utilities Sales Tax,T15,58298,no,4453874
1439,2020,Kentucky,163750,18.0,Public Utilities Sales Tax,T15,58298,no,4453874
1440,2018,Louisiana,171430,19.0,Public Utilities Sales Tax,T15,9110,no,4670818
1441,2019,Louisiana,176521,19.0,Public Utilities Sales Tax,T15,9110,no,4670818
1442,2020,Louisiana,173521,19.0,Public Utilities Sales Tax,T15,9110,no,4670818
1443,2018,Mississippi,94782,25.0,Public Utilities Sales Tax,T15,1578,no,2989663
1444,2019,Mississippi,96534,25.0,Public Utilities Sales Tax,T15,1578,no,2989663
1445,2020,Mississippi,95998,25.0,Public Utilities Sales Tax,T15,1578,no,2989663
1446,2018,North Carolina,388543,34.0,Public Utilities Sales Tax,T15,259,no,10270800
1447,2019,North Carolina,407916,34.0,Public Utilities Sales Tax,T15,259,no,10270800
1448,2020,North Carolina,405953,34.0,Public Utilities Sales Tax,T15,259,no,10270800
1449,2018,South Carolina,188549,41.0,Public Utilities Sales Tax,T15,28278,no,5021219
1450,2019,South Carolina,196624,41.0,Public Utilities Sales Tax,T15,28278,no,5021219
1451,2020,South Carolina,195959,41.0,Public Utilities Sales Tax,T15,28278,no,5021219
1452,2018,Tennessee,250646,43.0,Public Utilities Sales Tax,T15,7398,no,6708794
1453,2019,Tennessee,260814,43.0,Public Utilities Sales Tax,T15,7398,no,6708794
1454,2020,Tennessee,258252,43.0,Public Utilities Sales Tax,T15,7398,no,6708794
1455,2018,Virginia,366752,47.0,Public Utilities Sales Tax,T15,118088,no,8465207
1456,2019,Virginia,377556,47.0,Public Utilities Sales Tax,T15,118088,no,8465207
1457,2020,Virginia,367303,47.0,Public Utilities Sales Tax,T15,118088,no,8465207
1458,2018,West Virginia,66584,49.0,Public Utilities Sales Tax,T15,107719,no,1817048
1459,2019,West Virginia,68110,49.0,Public Utilities Sales Tax,T15,107719,no,1817048
1460,2020,West Virginia,66404,49.0,Public Utilities Sales Tax,T15,107719,no,1817048
1461,2018,Arizona,273434,3.0,Public Utilities Sales Tax,T15,22325,no,7048876
1462,2019,Arizona,287660,3.0,Public Utilities Sales Tax,T15,22325,no,7048876
1463,2020,Arizona,287090,3.0,Public Utilities Sales Tax,T15,22325,no,7048876
1464,2018,New Mexico,74540,32.0,Public Utilities Sales Tax,T15,30633,no,2093395
1465,2019,New Mexico,76039,32.0,Public Utilities Sales Tax,T15,30633,no,2093395
1466,2020,New Mexico,74276,32.0,Public Utilities Sales Tax,T15,30633,no,2093395
1467,2018,Oklahoma,135983,37.0,Public Utilities Sales Tax,T15,42267,no,3932640
1468,2019,Oklahoma,138946,37.0,Public Utilities Sales Tax,T15,42267,no,3932640
1469,2020,Oklahoma,137469,37.0,Public Utilities Sales Tax,T15,42267,no,3932640
1470,2018,Texas,1128352,44.0,Public Utilities Sales Tax,T15,614565,no,28322717
1471,2019,Texas,1173809,44.0,Public Utilities Sales Tax,T15,614565,no,28322717
1472,2020,Texas,1164466,44.0,Public Utilities Sales Tax,T15,614565,no,28322717
1473,2018,Idaho,61376,13.0,Public Utilities Sales Tax,T15,2152,no,1718904
1474,2019,Idaho,63986,13.0,Public Utilities Sales Tax,T15,2152,no,1718904
1475,2020,Idaho,64781,13.0,Public Utilities Sales Tax,T15,2152,no,1718904
1476,2018,Montana,43990,27.0,Public Utilities Sales Tax,T15,43505,no,1053090
1477,2019,Montana,45545,27.0,Public Utilities Sales Tax,T15,43505,no,1053090
1478,2020,Montana,45719,27.0,Public Utilities Sales Tax,T15,43505,no,1053090
1479,2018,Utah,113864,45.0,Public Utilities Sales Tax,T15,24351,no,3103118
1480,2019,Utah,119970,45.0,Public Utilities Sales Tax,T15,24351,no,3103118
1481,2020,Utah,121445,45.0,Public Utilities Sales Tax,T15,24351,no,3103118
1482,2018,Wyoming,24352,51.0,Public Utilities Sales Tax,T15,3999,no,578934
1483,2019,Wyoming,24839,51.0,Public Utilities Sales Tax,T15,3999,no,578934
